event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-06 14:26:10 UTC,cart,1801723,2053013554415534427,electronics.video.tv,tcl,135.65,557388939,""
2019-10-25 10:36:14 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,246.52,549825742,""
2019-10-18 10:54:45 UTC,view,54900011,2146660887203676486,apparel.costume,"",64.35,515483062,00000042-3e3f-42f9-810d-f3d264139c50
2019-10-18 10:55:20 UTC,view,54900011,2146660887203676486,apparel.costume,"",64.35,515483062,00000042-3e3f-42f9-810d-f3d264139c50
2019-10-31 06:23:12 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,955.84,513782162,00000056-a206-40dd-b174-a072550fa38c
2019-10-31 06:23:52 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1349.46,513782162,00000056-a206-40dd-b174-a072550fa38c
2019-10-31 06:25:30 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1349.46,513782162,00000056-a206-40dd-b174-a072550fa38c
2019-10-31 06:25:52 UTC,view,5100816,2053013553375346967,"",xiaomi,29.6,513782162,00000056-a206-40dd-b174-a072550fa38c
2019-10-31 06:26:58 UTC,view,1004858,2053013555631882655,electronics.smartphone,samsung,131.53,513782162,00000056-a206-40dd-b174-a072550fa38c
2019-10-31 06:28:21 UTC,view,1005104,2053013555631882655,electronics.smartphone,apple,993.27,513782162,00000056-a206-40dd-b174-a072550fa38c
2019-10-31 06:28:47 UTC,view,1003312,2053013555631882655,electronics.smartphone,apple,717.64,513782162,00000056-a206-40dd-b174-a072550fa38c
2019-10-31 06:31:25 UTC,view,1005212,2053013555631882655,electronics.smartphone,samsung,193.39,513782162,00000056-a206-40dd-b174-a072550fa38c
2019-10-06 11:24:45 UTC,view,1004768,2053013555631882655,electronics.smartphone,samsung,251.47,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:25:54 UTC,view,1005098,2053013555631882655,electronics.smartphone,samsung,152.58,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:25:59 UTC,view,1005073,2053013555631882655,electronics.smartphone,samsung,1153.03,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:26:39 UTC,view,1004871,2053013555631882655,electronics.smartphone,samsung,286.6,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:26:53 UTC,view,1004751,2053013555631882655,electronics.smartphone,samsung,197.15,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:27:05 UTC,view,1004653,2053013555631882655,electronics.smartphone,samsung,635.8,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:27:24 UTC,view,1005015,2053013555631882655,electronics.smartphone,samsung,600.92,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:28:05 UTC,view,1004871,2053013555631882655,electronics.smartphone,samsung,286.6,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:28:34 UTC,view,1003527,2053013555631882655,electronics.smartphone,xiaomi,201.35,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:28:45 UTC,view,1004871,2053013555631882655,electronics.smartphone,samsung,286.6,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:29:11 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.56,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:30:18 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,730.26,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:30:25 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:30:37 UTC,view,1005135,2053013555631882655,electronics.smartphone,apple,1747.79,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:30:41 UTC,view,1004246,2053013555631882655,electronics.smartphone,apple,736.03,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:32:50 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,289.52,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:33:54 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,289.52,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-06 11:34:30 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,289.52,546521725,00000083-8816-4d58-a9b8-f52f54186edc
2019-10-25 08:30:42 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.51,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:30:55 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.51,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:31:16 UTC,view,1004863,2053013555631882655,electronics.smartphone,samsung,170.6,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:32:40 UTC,view,1004834,2053013555631882655,electronics.smartphone,samsung,171.9,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:34:23 UTC,cart,1004834,2053013555631882655,electronics.smartphone,samsung,171.9,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:35:30 UTC,view,1004834,2053013555631882655,electronics.smartphone,samsung,171.9,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:35:50 UTC,cart,1004834,2053013555631882655,electronics.smartphone,samsung,171.9,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:36:32 UTC,cart,1004834,2053013555631882655,electronics.smartphone,samsung,171.9,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:38:25 UTC,view,1004834,2053013555631882655,electronics.smartphone,samsung,171.9,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:38:28 UTC,cart,1004834,2053013555631882655,electronics.smartphone,samsung,171.9,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-25 08:39:11 UTC,purchase,1004834,2053013555631882655,electronics.smartphone,samsung,171.9,560486342,000001fd-1f89-45e8-a3ce-fe3218cabfad
2019-10-03 11:28:52 UTC,view,2501061,2053013564003713919,appliances.kitchen.oven,darina,195.42,512483064,000003eb-b63e-45d9-9f26-f229057c654a
2019-10-27 12:05:04 UTC,view,2701673,2053013563911439225,appliances.kitchen.refrigerators,indesit,292.28,551770927,0000047e-bdcc-4854-9e8d-9da7f84010ae
2019-10-27 12:06:08 UTC,view,2701773,2053013563911439225,appliances.kitchen.refrigerators,indesit,325.62,551770927,0000047e-bdcc-4854-9e8d-9da7f84010ae
2019-10-25 15:58:07 UTC,view,2900090,2053013554776244595,appliances.kitchen.microwave,samsung,100.36,514257673,00000809-9101-4e4b-9795-e6cbafccfe19
2019-10-25 16:00:54 UTC,view,2900802,2053013554776244595,appliances.kitchen.microwave,samsung,115.81,514257673,00000809-9101-4e4b-9795-e6cbafccfe19
2019-10-25 16:03:44 UTC,view,2900803,2053013554776244595,appliances.kitchen.microwave,samsung,128.68,514257673,00000809-9101-4e4b-9795-e6cbafccfe19
2019-10-25 16:05:18 UTC,view,2900802,2053013554776244595,appliances.kitchen.microwave,samsung,115.81,514257673,00000809-9101-4e4b-9795-e6cbafccfe19
2019-10-07 14:16:54 UTC,view,1004573,2053013555631882655,electronics.smartphone,samsung,720.45,557742029,00000a05-fa4e-4486-b5e8-c8bffa63b422
2019-10-19 12:41:17 UTC,view,1004792,2053013555631882655,electronics.smartphone,xiaomi,468.22,522190704,00000aaa-d774-49bc-9c31-0c9f6e1c2f0a
2019-10-14 13:41:26 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1428.31,541860090,00000e03-279f-4a23-acb4-40d06b576299
2019-10-14 13:41:47 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1428.31,541860090,00000e03-279f-4a23-acb4-40d06b576299
2019-10-14 13:41:55 UTC,view,1005135,2053013555631882655,electronics.smartphone,apple,1747.7,541860090,00000e03-279f-4a23-acb4-40d06b576299
2019-10-28 04:43:35 UTC,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,262.3,544174599,00000e7e-fd0d-4f9e-b13b-bec0cfd54a2e
2019-10-28 04:43:48 UTC,view,1005161,2053013555631882655,electronics.smartphone,xiaomi,214.82,544174599,00000e7e-fd0d-4f9e-b13b-bec0cfd54a2e
2019-10-28 04:44:36 UTC,view,1005161,2053013555631882655,electronics.smartphone,xiaomi,214.82,544174599,00000e7e-fd0d-4f9e-b13b-bec0cfd54a2e
2019-10-28 04:44:53 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,544174599,00000e7e-fd0d-4f9e-b13b-bec0cfd54a2e
2019-10-13 07:38:16 UTC,view,26300188,2053013563584283495,"",lucente,709.67,530035758,00000f11-3c2e-4a22-b1b9-0a03276eb9cc
2019-10-13 07:39:25 UTC,view,26204031,2053013563693335403,"",sokolov,125.67,530035758,00000f11-3c2e-4a22-b1b9-0a03276eb9cc
2019-10-13 07:40:36 UTC,view,26300085,2053013563584283495,"",lucente,554.97,530035758,00000f11-3c2e-4a22-b1b9-0a03276eb9cc
2019-10-13 07:41:13 UTC,view,26400288,2053013563651392361,"",lucente,206.96,530035758,00000f11-3c2e-4a22-b1b9-0a03276eb9cc
2019-10-13 07:41:33 UTC,view,26200140,2053013563693335403,"","",238.87,530035758,00000f11-3c2e-4a22-b1b9-0a03276eb9cc
2019-10-13 07:41:47 UTC,view,26200140,2053013563693335403,"","",238.87,530035758,00000f11-3c2e-4a22-b1b9-0a03276eb9cc
2019-10-13 07:42:31 UTC,view,26300620,2053013563424899933,"","",238.1,530035758,00000f11-3c2e-4a22-b1b9-0a03276eb9cc
2019-10-25 12:09:03 UTC,view,1307068,2053013558920217191,computers.notebook,lenovo,303.48,515194456,00000f5b-c0f0-45fc-9827-25503578fcc8
2019-10-25 12:09:43 UTC,view,1307068,2053013558920217191,computers.notebook,lenovo,303.48,515194456,00000f5b-c0f0-45fc-9827-25503578fcc8
2019-10-25 12:10:04 UTC,view,1306609,2053013558920217191,computers.notebook,lenovo,720.71,515194456,00000f5b-c0f0-45fc-9827-25503578fcc8
2019-10-25 12:11:07 UTC,view,1307329,2053013558920217191,computers.notebook,hp,1145.2,515194456,00000f5b-c0f0-45fc-9827-25503578fcc8
2019-10-25 12:11:22 UTC,view,1307329,2053013558920217191,computers.notebook,hp,1145.2,515194456,00000f5b-c0f0-45fc-9827-25503578fcc8
2019-10-26 04:50:28 UTC,view,15100370,2053013557024391671,"","",257.15,517613240,0000109a-4f63-48ef-9ff9-9ca024c6f17d
2019-10-03 13:17:56 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.67,556327911,000011ef-e9fc-4920-96cd-2534bda3cdc2
2019-10-03 13:18:43 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.67,556327911,000011ef-e9fc-4920-96cd-2534bda3cdc2
